FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,4,경상남도 남해군,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,1122876120,22053490,0,1053252080,118479190,S160000528,4783116040,S100000001,17,일반고등학교,N,남해해성고등학교,,고,4.0
사립,4,경상남도 진주시,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,22361468,56187336,0,153110840,115849310,S160000532,8511836410,S100000001,17,특성화고등학교,N,경남자동차고등학교,,,
사립,4,경상남도 진주시,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,4360890,20443030,0,415733700,597268250,S160000536,9194279310,S100000001,17,일반고등학교,N,대아고등학교,,고,4.0
사립,4,경상남도 창원시 마산회원구,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,37863861,98700243,0,226111210,64581570,S160000548,10864468160,S100000001,17,특성화고등학교,N,마산공업고등학교,,,
사립,4,경상남도 창원시 마산회원구,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,7610390,35564500,0,307867580,510611950,S160000550,8202748670,S100000001,17,일반고등학교,N,마산무학여자고등학교,,,
사립,4,경상남도 창원시 마산합포구,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,58719167,5557620,0,335178300,18600000,S160000551,6034706390,S100000001,17,일반고등학교,N,마산삼진고등학교,,고,4.0
사립,4,경상남도 창원시 마산회원구,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,187480761,62053867,0,712725560,11400000,S160000559,12152570510,S100000001,17,일반고등학교,N,마산제일고등학교,,,
사립,4,경상남도 창원시 마산합포구,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,67313445,45065288,0,562655880,645370700,S160000560,9814300230,S100000001,17,일반고등학교,N,마산제일여자고등학교,,,
사립,4,경상남도 창원시 마산합포구,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,17875264,7353520,0,439364930,16166969,S160000561,6999785846,S100000001,17,일반고등학교,N,마산중앙고등학교,,,
사립,4,경상남도 함안군,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,36784280,14786830,0,351294230,345578320,S160000562,5619752360,S100000001,17,일반고등학교,N,명덕고등학교,,고,4.0
사립,4,경상남도 밀양시,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,1263663890,286056746,0,328665440,351387330,S160000565,5191262900,S100000001,17,일반고등학교,N,밀성고등학교,,,
사립,4,경상남도 밀양시,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,8821260,5049550,0,30741050,21872000,S160000567,4226270240,S100000001,17,특성화고등학교,N,밀성제일고등학교,,,
사립,4,경상남도 밀양시,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,876030,9075820,0,99841390,239352990,S160000570,3948583580,S100000001,17,일반고등학교,N,밀양동명고등학교,,,
사립,4,경상남도 양산시,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,68118063,6449690,0,181511670,229163320,S160000576,4373935750,S100000001,17,일반고등학교,N,보광고등학교,,고,4.0
사립,4,경상남도 사천시,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,606266410,9660680,0,533870480,19103940,S160000577,6701165950,S100000001,17,일반고등학교,N,사천고등학교,,,
사립,4,경상남도 사천시,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,1364496260,22403990,0,34908600,3900000,S160000580,4798921080,S100000001,17,특성화고등학교,N,사천여자고등학교,,고,4.0
사립,4,경상남도 밀양시,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,4672760,9602010,0,278986600,124142190,S160000588,4088428180,S100000001,17,일반고등학교,N,삼랑진고등학교,,고,4.0
사립,4,경상남도 사천시,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,924097500,32774890,0,397423800,9935000,S160000591,5465538930,S100000001,17,일반고등학교,N,삼천포고등학교,,,
사립,4,경상남도 사천시,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,6234370,34541710,0,183046690,22438470,S160000593,6164049560,S100000001,17,일반고등학교,N,삼천포여자고등학교,,,
사립,4,경상남도 진주시,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,22881510,14350020,0,274204900,13604790,S160000596,7799922990,S100000001,17,일반고등학교,N,삼현여자고등학교,,,
사립,4,경상남도 진주시,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,31294809,8896690,0,63041280,27047800,S160000602,7538678400,S100000001,17,특성화고등학교,N,선명여자고등학교,,,
사립,4,경상남도 창원시 마산합포구,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,15021950,41099564,0,499056520,546080950,S160000606,8616006490,S100000001,17,일반고등학교,N,성지여자고등학교,,고,4.0
사립,4,경상남도 진주시,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,7223490,32687770,0,76042230,53663650,S160000607,7268960670,S100000001,17,특성화고등학교,N,경진고등학교,,고,4.0
사립,4,경상남도 밀양시,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,25220750,5406960,0,214788260,194958320,S160000608,7090112230,S100000001,17,일반고등학교,N,세종고등학교,,,
사립,4,경상남도 산청군,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,4781730,1774300,0,120181710,6722000,S160000609,3149091770,S100000001,17,특성화고등학교,N,경남간호고등학교,,,
사립,4,경상남도 양산시,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,1233570,54027270,0,523784930,37633050,S160000619,7656954230,S100000001,17,일반고등학교,N,양산제일고등학교,,,
사립,4,경상남도 양산시,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,2710460,27421260,0,155835210,24718780,S160000626,9019674690,S100000001,17,일반고등학교,N,양산여자고등학교,,,
사립,4,경상남도 창녕군,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,29637240,123657190,0,1335297080,61222660,S160000634,7476608860,S100000001,17,일반고등학교,N,창녕옥야고등학교,,고,4.0
사립,4,경상남도 사천시,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,4466566360,6361186,0,394489260,772330150,S160000639,11417050200,S100000001,17,일반고등학교,N,용남고등학교,,,
사립,4,경상남도 합천군,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,27650890,2362100,0,228007790,24150000,S160000642,2887315270,S100000001,17,특성화고등학교,N,합천평화고등학교,,고,4.0
사립,4,경상남도 의령군,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,2499290,10754850,0,171432400,211314090,S160000644,4740075610,S100000001,17,일반고등학교,N,의령여자고등학교,,,
사립,4,경상남도 진주시,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,24520557,13524418,0,561380330,11100000,S160000663,6866342480,S100000001,17,일반고등학교,N,진주동명고등학교,,고,4.0
사립,4,경상남도 진주시,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,8023610,4305570,0,86873330,33220720,S160000667,3512514110,S100000001,17,일반고등학교,N,진주외국어고등학교,,,
사립,4,경상남도 진주시,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,18143326,13581210,0,372338680,14440000,S160000668,7999485460,S100000001,17,일반고등학교,N,진주제일여자고등학교,,,
사립,4,경상남도 창원시 진해구,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,84630110,24665330,0,407724150,10800000,S160000670,6596759360,S100000001,17,일반고등학교,N,진해세화여자고등학교,,,
사립,4,경상남도 창원시 진해구,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,3070430,1813660,0,272035480,15510300,S160000675,5476157310,S100000001,17,일반고등학교,N,진해중앙고등학교,,,
사립,4,경상남도 창녕군,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,40875211,9073517,0,284534080,60438120,S160000677,3017361110,S100000001,17,일반고등학교,N,창녕고등학교,,,
사립,4,경상남도 창녕군,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,82105036,25309567,0,146671320,17626990,S160000678,5050899690,S100000001,17,특성화고등학교,N,한국과학기술고등학교,,고,4.0
사립,4,경상남도 창녕군,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,23315220,4909110,0,135314460,54409220,S160000681,3910862330,S100000001,17,일반고등학교,N,창녕대성고등학교,,,
사립,4,경상남도 창녕군,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,8906700,11738840,0,169119080,240057290,S160000682,5128860740,S100000001,17,일반고등학교,N,창녕여자고등학교,,,
사립,4,경상남도 남해군,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,36891400,5873050,0,399478760,139868300,S160000685,3191910890,S100000001,17,일반고등학교,N,창선고등학교,,,
사립,4,경상남도 창원시 마산회원구,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,22435119,44616330,0,837027370,70041200,S160000687,6422847000,S100000001,17,일반고등학교,N,창신고등학교,,고,4.0
사립,4,경상남도 창원시 성산구,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,38197690,27281660,0,763905080,43773020,S160000688,10174685020,S100000001,17,일반고등학교,N,창원경일고등학교,,,
사립,4,경상남도 창원시 의창구,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,7895220,46945565,0,591892660,25584760,S160000689,10307214220,S100000001,17,일반고등학교,N,창원고등학교,,고,4.0
사립,4,경상남도 창원시 의창구,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,445098163,37816031,0,94931110,123758390,S160000690,9292832860,S100000001,17,특성화고등학교,N,창원공업고등학교,,,
사립,4,경상남도 창원시 성산구,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,6873418,30215812,0,616193490,143651050,S160000692,8257273202,S100000001,17,일반고등학교,N,창원남고등학교,,,
사립,4,경상남도 창원시 의창구,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,1371523272,4571420,0,788400740,18366650,S160000694,10029098780,S100000001,17,일반고등학교,N,창원대산고등학교,,고,4.0
사립,4,경상남도 창원시 성산구,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,17993,39239793,0,616345630,17020000,S160000696,7846622190,S100000001,17,일반고등학교,N,창원문성고등학교,,고,4.0
사립,4,경상남도 창원시 의창구,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,3312130,89435860,0,165657500,64874050,S160000700,8359469530,S100000001,17,특성화고등학교,N,경남관광고등학교,,,
사립,4,경상남도 고성군,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,1517813485,5509942,0,318553040,263525230,S160000703,5044938910,S100000001,17,일반고등학교,N,철성고등학교,,고,4.0
사립,4,경상남도 통영시,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,8112240,7197680,0,367067100,596774620,S160000706,5544099670,S100000001,17,일반고등학교,N,충렬여자고등학교,,,
사립,4,경상남도 함안군,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,37293380,11818380,0,540049080,377976810,S160000710,5858772920,S100000001,17,일반고등학교,N,칠원고등학교,,고,4.0
사립,4,경상남도 통영시,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,49118740,22773860,0,801947260,756072160,S160000717,8088408850,S100000001,17,일반고등학교,N,동원고등학교,,고,4.0
사립,4,경상남도 하동군,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,3078360,6578450,0,70450570,191682380,S160000719,3329933530,S100000001,17,일반고등학교,N,하동여자고등학교,,고,4.0
사립,4,경상남도 창원시 마산회원구,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,746353715,65712865,0,195893170,41064000,S160000723,12841993520,S100000001,17,특성화고등학교,N,한일전산여자고등학교,,,
사립,4,경상남도 함안군,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,28136830,4222800,0,62414610,90776440,S160000725,3030635390,S100000001,17,특성화고등학교,N,경남로봇고등학교,,고,4.0
